gameId,championId,point
3023629867,40,1355.0
3023629867,58,190524.0
3023629867,121,99900.0
3023629867,245,1055150.0
3023629867,202,15366.0
3023347626,202,15366.0
3023347626,10,206951.0
3023347626,201,61581.0
3023347626,8,4695.0
3023347626,64,58340.0
3023347626,105,67960.0
3023347626,16,16446.0
3023347626,32,183196.0
3023347626,92,224478.0
3023347626,145,5477.0
3021236068,150,28513.0
3021236068,112,139944.0
3021236068,517,473.0
3021236068,202,15366.0
3021236068,99,154135.0
3021236068,412,61798.0
3021236068,80,31171.0
3021236068,22,18762.0
3021236068,101,14561.0
3021236068,2,68168.0
3024123538,421,14056.0
3024123538,41,108797.0
3024123538,99,42808.0
3024123538,142,9337.0
3024123538,15,56844.0
3024123538,222,52657.0
3024123538,134,22842.0
3024123538,37,10211.0
3024123538,54,74289.0
3024123538,11,235188.0
3024047190,21,99304.0
3024047190,32,49387.0
3024047190,518,113097.0
3024047190,62,12106.0
3024047190,25,2868.0
3024047190,24,52323.0
3024047190,64,41467.0
3024047190,69,14830.0
3024047190,432,157082.0
3024047190,222,8590.0
3023553156,4,4319.0
3023553156,77,316860.0
3023553156,222,19469.0
3023553156,25,27778.0
3023553156,27,9420.0
3023553156,32,1243.0
3023553156,122,17953.0
3023553156,10,3270.0
3023553156,110,42576.0
3023553156,53,32892.0
3023540919,19,12060.0
3023540919,517,1184.0
3023540919,21,99304.0
3023540919,41,190763.0
3023540919,25,43454.0
3023540919,420,15301.0
3023540919,412,30381.0
3023540919,222,35126.0
3023540919,84,23016.0
3023540919,77,194234.0
3023507274,59,68691.0
3023507274,202,137957.0
3023507274,8,10021.0
3023507274,25,21324.0
3023507274,17,155933.0
3023507274,145,54171.0
3023507274,150,9704.0
3023507274,32,21771.0
3023507274,412,185547.0
3023507274,157,199015.0
3023415217,75,396116.0
3023415217,6,23731.0
3023415217,64,46731.0
3023415217,99,105770.0
3023415217,51,481787.0
3023415217,157,50383.0
3023415217,202,16681.0
3023415217,11,5823.0
3023415217,150,14453.0
3023415217,44,545293.0
3023394286,115,37941.0
3023394286,222,26335.0
3023394286,6,83865.0
3023394286,26,1407547.0
3023394286,24,32078.0
3023394286,59,88528.0
3023394286,8,2515.0
3023394286,145,19201.0
3023394286,99,480669.0
3023394286,75,396116.0
3023356023,89,16369.0
3023356023,51,43638.0
3023356023,75,396116.0
3023356023,56,32402.0
3023356023,105,875773.0
3023356023,267,99425.0
3023356023,38,55469.0
3023356023,203,38917.0
3023356023,81,46437.0
3023356023,24,60779.0
3023317971,81,342400.0
3023317971,11,235188.0
3023317971,86,2719.0
3023317971,37,389459.0
3023317971,7,47481.0
3023317971,119,19384.0
3023317971,84,184262.0
3023317971,203,5905.0
3023317971,25,9141.0
3023317971,40,182498.0
3023284329,101,16589.0
3023284329,11,235188.0
3023284329,266,4576.0
3023284329,517,2918.0
3023284329,110,53866.0
3023284329,107,39500.0
3023284329,222,126118.0
3023284329,157,788160.0
3023284329,16,33935.0
3023284329,84,10114.0
3022677382,267,65373.0
3022677382,202,120608.0
3022677382,516,391024.0
3022677382,11,235188.0
3022677382,112,336905.0
3022677382,120,6652.0
3022677382,45,4941.0
3022677382,6,5997.0
3022677382,145,110913.0
3022677382,143,129115.0
3021960623,62,20787.0
3021960623,69,166220.0
3021960623,157,170659.0
3021960623,67,30962.0
3021960623,412,146530.0
3021960623,77,288.0
3021960623,84,13609.0
3021960623,75,396116.0
3021960623,145,27362.0
3021960623,25,1885.0
3021921890,119,2970.0
3021921890,201,5855.0
3021921890,67,10853.0
3021921890,113,41375.0
3021921890,55,15542.0
3021921890,267,3662.0
3021921890,120,36933.0
3021921890,202,94182.0
3021921890,245,143850.0
3021921890,75,396116.0
3021895208,11,235188.0
3021895208,67,37718.0
3021895208,201,1040846.0
3021895208,80,3933.0
3021895208,103,122955.0
3021895208,22,51780.0
3021895208,120,198.0
3021895208,58,27050.0
3021895208,99,1285085.0
3021895208,63,45583.0
3021856452,127,11496.0
3021856452,120,12660.0
3021856452,48,76052.0
3021856452,267,654546.0
3021856452,22,180242.0
3021856452,420,331202.0
3021856452,32,4149.0
3021856452,16,72040.0
3021856452,222,86313.0
3021856452,7,41866.0
3021337980,84,1415.0
3021337980,145,64429.0
3021337980,555,577.0
3021337980,30,24020.0
3021337980,43,35870.0
3021337980,75,396116.0
3021337980,101,13587.0
3021337980,113,39721.0
3021337980,103,401803.0
3021337980,222,358964.0
3021270597,6,108367.0
3021270597,412,724594.0
3021270597,96,17579.0
3021270597,126,52477.0
3021270597,75,396116.0
3021270597,131,118029.0
3021270597,11,325877.0
3021270597,98,105950.0
3021270597,22,84406.0
3021270597,122,121392.0
3021232222,67,44273.0
3021232222,25,128005.0
3021232222,106,62638.0
3021232222,3,76491.0
3021232222,14,159812.0
3021232222,518,11638.0
3021232222,157,302808.0
3021232222,99,822501.0
3021232222,59,5768.0
3021232222,110,5919.0
3021213426,51,62026.0
3021213426,25,32147.0
3021213426,30,2898.0
3021213426,61,1674.0
3021213426,77,1189896.0
3021213426,99,70234.0
3021213426,31,138940.0
3021213426,110,13355.0
3021213426,10,4580.0
3021213426,141,28325.0
3021173531,222,51193.0
3021173531,141,22110.0
3021173531,75,4555.0
3021173531,268,210906.0
3021173531,16,127256.0
3021173531,83,5334.0
3021173531,99,65475.0
3021173531,5,6882.0
3021173531,236,274302.0
3021173531,555,8708.0
3021136190,267,54291.0
3021136190,21,77376.0
3021136190,91,2977.0
3021136190,117,12762.0
3021136190,2,87215.0
3021136190,37,77281.0
3021136190,81,350385.0
3021136190,4,12584.0
3021136190,77,410063.0
3021136190,8,20829.0
3020987933,245,217.0
3020987933,89,141527.0
3020987933,24,366558.0
3020987933,429,49801.0
3020987933,5,9638.0
3020987933,517,36699.0
3020987933,201,12195.0
3020987933,19,76769.0
3020987933,29,122076.0
3020987933,17,155933.0
3020454382,254,50253.0
3020454382,555,16356.0
3020454382,517,4317.0
3020454382,145,40310.0
3020454382,266,11296.0
3020454382,518,87083.0
3020454382,22,6102.0
3020454382,75,396116.0
3020454382,161,305731.0
3020454382,120,1095.0
3020336570,145,2051.0
3020336570,40,42662.0
3020336570,25,34928.0
3020336570,120,50126.0
3020336570,11,235188.0
3020336570,22,37725.0
3020336570,85,205797.0
3020336570,61,27534.0
3020336570,44,13877.0
3020336570,141,100486.0
3020306279,202,65048.0
3020306279,64,185384.0
3020306279,99,31448.0
3020306279,40,745705.0
3020306279,92,16238.0
3020306279,76,20552.0
3020306279,61,277736.0
3020306279,44,6810.0
3020306279,145,85833.0
3020306279,75,396116.0
3020213495,236,55634.0
3020213495,141,25221.0
3020213495,40,12817.0
3020213495,126,31221.0
3020213495,7,25856.0
3020213495,117,15369.0
3020213495,222,71720.0
3020213495,238,269966.0
3020213495,8,2590.0
3020213495,77,25370.0
3020173100,13,36723.0
3020173100,24,144901.0
3020173100,11,235188.0
3020173100,81,50402.0
3020173100,201,13428.0
3020173100,157,425174.0
3020173100,39,24864.0
3020173100,67,19927.0
3020173100,117,11390.0
3020173100,72,24014.0
3020153165,145,20879.0
3020153165,37,2023787.0
3020153165,11,12713.0
3020153165,103,67872.0
3020153165,420,393643.0
3020153165,111,66523.0
3020153165,110,42576.0
3020153165,23,699533.0
3020153165,143,266118.0
3020153165,59,20959.0
3020107953,8,51117.0
3020107953,25,724330.0
3020107953,10,5499.0
3020107953,64,235122.0
3020107953,110,42576.0
3020107953,37,2023787.0
3020107953,75,29867.0
3020107953,120,12445.0
3020107953,38,17192.0
3020107953,67,565904.0
3020073371,21,99304.0
3020073371,28,62189.0
3020073371,10,3611.0
3020073371,1,5608.0
3020073371,143,16942.0
3020073371,131,17318.0
3020073371,59,22179.0
3020073371,555,7573.0
3020073371,222,22122.0
3020073371,157,524281.0
3019734679,24,30044.0
3019734679,11,920.0
3019734679,101,3455.0
3019734679,21,99304.0
3019734679,142,16636.0
3019734679,15,17230.0
3019734679,150,122682.0
3019734679,55,22189.0
3019734679,33,9200.0
3019734679,99,321971.0
3019705310,11,235188.0
3019705310,145,53639.0
3019705310,202,87351.0
3019705310,76,106140.0
3019705310,75,97251.0
3019705310,245,95147.0
3019705310,9,4785.0
3019705310,420,1267939.0
3019705310,64,179793.0
3019705310,15,110063.0
3019667514,6,70338.0
3019667514,412,10600.0
3019667514,21,99304.0
3019667514,163,18104.0
3019667514,39,52842.0
3019667514,142,56415.0
3019667514,16,19185.0
3019667514,254,65377.0
3019667514,51,81524.0
3019667514,24,30957.0
3019532738,163,58005.0
3019532738,106,13438.0
3019532738,122,23495.0
3019532738,267,594559.0
3019532738,81,107703.0
3019532738,18,9011.0
3019532738,112,24427.0
3019532738,99,110394.0
3019532738,110,42576.0
3019532738,421,47385.0
3019512574,11,235188.0
3019512574,22,25802.0
3019512574,50,65399.0
3019512574,83,31415.0
3019512574,157,35314.0
3019512574,120,29682.0
3019512574,555,61291.0
3019512574,498,134496.0
3019512574,134,1670631.0
3019512574,92,437680.0
3019492086,141,41909.0
3019492086,17,70163.0
3019492086,201,66692.0
3019492086,22,17011.0
3019492086,55,1014301.0
3019492086,143,491041.0
3019492086,202,4701.0
3019492086,11,235188.0
3019492086,103,66097.0
3019492086,92,32172.0
3019417432,37,18319.0
3019417432,39,180457.0
3019417432,141,12306.0
3019417432,1,6410.0
3019417432,15,29959.0
3019417432,90,411767.0
3019417432,222,1102753.0
3019417432,24,28916.0
3019417432,11,235188.0
3019417432,25,17122.0
3024216496,101,937.0
3024216496,267,79265.0
3024216496,15,36832.0
3024216496,64,83634.0
3024216496,23,6892.0
3024216496,5,4758.0
3024216496,99,257436.0
3024216496,122,89696.0
3024216496,18,5292.0
3024216496,103,421128.0
3024189521,81,590054.0
3024189521,103,37843.0
3024189521,11,7567.0
3024189521,117,385741.0
3024189521,6,39116.0
3024189521,77,130692.0
3024189521,75,45755.0
3024189521,67,133248.0
3024189521,43,499828.0
3024189521,54,9552.0
3023998219,268,16450.0
3023998219,77,714107.0
3023998219,81,163778.0
3023998219,3,55213.0
3023998219,24,74752.0
3023998219,1,11725.0
3023998219,203,6137.0
3023998219,111,5507.0
3023998219,29,29685.0
3023998219,126,101733.0
3023343689,42,108507.0
3023343689,102,12858.0
3023343689,24,69104.0
3023343689,15,25616.0
3023343689,101,18294.0
3023343689,11,284838.0
3023343689,117,135407.0
3023343689,38,3302.0
3023343689,126,37731.0
3023343689,81,209597.0
3023305292,8,9224.0
3023305292,103,60130.0
3023305292,120,16823.0
3023305292,40,8017.0
3023305292,145,58775.0
3023305292,24,74752.0
3023305292,92,425187.0
3023305292,51,10103.0
3023305292,412,129282.0
3023305292,99,180278.0
3022246440,11,284838.0
3022246440,25,10931.0
3022246440,92,8091.0
3022246440,22,54373.0
3022246440,143,197697.0
3022246440,45,368429.0
3022246440,77,32616.0
3022246440,21,100521.0
3022246440,37,86802.0
3022246440,41,22075.0
3021628487,82,8461.0
3021628487,141,30157.0
3021628487,8,3974.0
3021628487,202,40719.0
3021628487,412,282062.0
3021628487,103,4037.0
3021628487,222,36166.0
3021628487,37,274679.0
3021628487,98,637611.0
3021628487,11,284838.0
3021623008,29,3364.0
3021623008,59,13732.0
3021623008,43,63807.0
3021623008,517,1435.0
3021623008,23,543144.0
3021623008,99,60424.0
3021623008,67,35660.0
3021623008,91,481378.0
3021623008,24,74752.0
3021623008,50,49995.0
3021030478,33,52507.0
3021030478,1,233477.0
3021030478,110,93740.0
3021030478,412,161819.0
3021030478,114,232070.0
3021030478,82,3044.0
3021030478,24,74752.0
3021030478,16,7732.0
3021030478,122,28869.0
3021030478,42,33003.0
3020982045,421,10762.0
3020982045,267,49367.0
3020982045,131,27081.0
3020982045,85,7510.0
3020982045,202,32425.0
3020982045,24,74752.0
3020982045,29,14110.0
3020982045,89,125247.0
3020982045,21,43053.0
3020982045,2,15907.0
3020898739,103,600018.0
3020898739,555,7005.0
3020898739,42,2003.0
3020898739,141,29007.0
3020898739,96,31192.0
3020898739,5,37871.0
3020898739,55,51289.0
3020898739,24,74752.0
3020898739,67,158289.0
3020898739,267,62050.0
3020902211,25,717766.0
3020902211,142,34937.0
3020902211,145,1523.0
3020902211,517,306.0
3020902211,122,65630.0
3020902211,24,74752.0
3020902211,22,4610.0
3020902211,107,79918.0
3020902211,161,18337.0
3020902211,432,355556.0
3020856824,141,11134.0
3020856824,58,58997.0
3020856824,9,126275.0
3020856824,202,269536.0
3020856824,518,10412.0
3020856824,119,36859.0
3020856824,26,53873.0
3020856824,427,23816.0
3020856824,90,395482.0
3020856824,75,45755.0
3020656024,107,8478.0
3020656024,62,751881.0
3020656024,126,55486.0
3020656024,15,70141.0
3020656024,267,94100.0
3020656024,59,35670.0
3020656024,99,17760.0
3020656024,22,66323.0
3020656024,75,45755.0
3020656024,63,131077.0
3020631424,412,573117.0
3020631424,119,28441.0
3020631424,102,20567.0
3020631424,103,698403.0
3020631424,75,45755.0
3020631424,25,10105.0
3020631424,14,14245.0
3020631424,77,32306.0
3020631424,26,73215.0
3020631424,81,25760.0
3020539507,72,1852.0
3020539507,122,923619.0
3020539507,18,7362.0
3020539507,245,163815.0
3020539507,99,48594.0
3020539507,24,74752.0
3020539507,22,221494.0
3020539507,16,328923.0
3020539507,164,12651.0
3020539507,103,18230.0
3020565906,145,18870.0
3020565906,83,34103.0
3020565906,24,74752.0
3020565906,245,6783.0
3020565906,412,90227.0
3020565906,63,102456.0
3020565906,254,34278.0
3020565906,17,368262.0
3020565906,105,1856441.0
3020565906,22,146538.0
3024012976,39,34183.0
3024012976,117,217275.0
3024012976,110,36297.0
3024012976,7,16024.0
3024012976,60,33315.0
3024012976,105,67221.0
3024012976,22,26306.0
3024012976,20,22925.0
3024012976,16,41730.0
3024012976,75,56122.0
3024003019,421,124402.0
3024003019,143,578450.0
3024003019,92,114131.0
3024003019,15,7810.0
3024003019,8,29655.0
3024003019,113,60325.0
3024003019,18,24861.0
3024003019,136,32826.0
3024003019,6,329060.0
3024003019,37,31463.0
3023774579,39,29334.0
3023774579,26,37724.0
3023774579,83,2981.0
3023774579,15,12631.0
3023774579,76,81617.0
3023774579,238,77406.0
3023774579,68,12965.0
3023774579,84,7860.0
3023774579,32,43707.0
3023774579,222,54398.0
3023758065,518,28710.0
3023758065,3,26575.0
3023758065,421,6419.0
3023758065,55,51851.0
3023758065,81,31635.0
3023758065,432,58109.0
3023758065,22,30933.0
3023758065,61,112788.0
3023758065,83,135085.0
3023758065,20,12063.0
3023751375,111,31897.0
3023751375,113,63386.0
3023751375,89,17246.0
3023751375,18,38844.0
3023751375,24,17666.0
3023751375,107,210781.0
3023751375,29,476688.0
3023751375,37,11541.0
3023751375,6,14537.0
3023751375,238,174835.0
3021361436,105,10622.0
3021361436,37,1273.0
3021361436,64,160665.0
3021361436,91,41680.0
3021361436,18,115441.0
3021361436,39,579344.0
3021361436,21,49165.0
3021361436,518,19027.0
3021361436,412,124910.0
3021361436,254,20311.0
3021333637,41,27987.0
3021333637,201,12215.0
3021333637,51,21897.0
3021333637,28,165028.0
3021333637,90,168425.0
3021333637,99,137300.0
3021333637,38,154544.0
3021333637,107,210781.0
3021333637,80,146843.0
3021333637,145,8937.0
3021280551,84,9193.0
3021280551,91,41680.0
3021280551,77,54395.0
3021280551,67,21644.0
3021280551,16,6782.0
3021280551,141,14007.0
3021280551,432,4528.0
3021280551,42,8533.0
3021280551,51,94001.0
3021280551,75,51324.0
3021085035,8,705944.0
3021085035,107,210781.0
3021085035,92,487321.0
3021085035,202,13385.0
3021085035,143,3002.0
3021085035,20,12706.0
3021085035,222,17812.0
3021085035,164,2209.0
3021085035,55,347.0
3021085035,117,13987.0
3020139376,150,39622.0
3020139376,16,144514.0
3020139376,31,49691.0
3020139376,84,25447.0
3020139376,45,84196.0
3020139376,223,3484.0
3020139376,15,3034.0
3020139376,24,38401.0
3020139376,107,210781.0
3020139376,1,13386.0
3020035301,55,51851.0
3020035301,497,30467.0
3020035301,222,286076.0
3020035301,133,13032.0
3020035301,28,84944.0
3020035301,67,71601.0
3020035301,19,14084.0
3020035301,131,12044.0
3020035301,24,20497.0
3020035301,43,130862.0
3019769656,99,112317.0
3019769656,516,5214.0
3019769656,98,334008.0
3019769656,11,449910.0
3019769656,67,138489.0
3019769656,555,1750.0
3019769656,222,544388.0
3019769656,19,657439.0
3019769656,90,171014.0
3019769656,10,4058.0
3019317834,44,2989.0
3019317834,75,7374.0
3019317834,28,2520.0
3019317834,55,51851.0
3019317834,18,42127.0
3019317834,29,19864.0
3019317834,254,11544.0
3019317834,9,958.0
3019317834,157,98978.0
3019317834,122,59216.0
3020710747,134,10685.0
3020710747,74,692824.0
3020710747,77,9003.0
3020710747,145,3444.0
3020710747,44,45087.0
3020710747,24,12354.0
3020710747,28,7491.0
3020710747,267,31915.0
3020710747,127,5781.0
3020710747,15,11179.0
3019428361,236,119863.0
3019428361,121,119990.0
3019428361,50,29269.0
3019428361,92,53776.0
3019428361,17,725009.0
3019428361,84,26832.0
3019428361,254,29444.0
3019428361,24,6086.0
3019428361,40,255253.0
3019428361,51,3631.0
3019339122,222,109661.0
3019339122,267,139201.0
3019339122,84,11910.0
3019339122,516,8287.0
3019339122,203,25471.0
3019339122,141,40434.0
3019339122,236,119863.0
3019339122,25,9646.0
3019339122,238,29777.0
3019339122,98,147112.0
3024223298,238,199975.0
3024223298,58,10241.0
3024223298,51,2931.0
3024223298,77,15398.0
3024223298,25,89818.0
3024223298,20,360.0
3024223298,43,8630.0
3024223298,91,25353.0
3024223298,6,4211.0
3024223298,222,59206.0
3024179229,254,101782.0
3024179229,43,8630.0
3024179229,39,40677.0
3024179229,157,220381.0
3024179229,67,219862.0
3024179229,56,59247.0
3024179229,99,36161.0
3024179229,96,1892.0
3024179229,120,10696.0
3024179229,91,149055.0
3021094517,157,782097.0
3021094517,43,8630.0
3021094517,421,67570.0
3021094517,10,1259.0
3021094517,110,58276.0
3021094517,64,69872.0
3021094517,267,368310.0
3021094517,126,25706.0
3021094517,105,2053.0
3021094517,145,22133.0
3021034534,45,5208.0
3021034534,39,16604.0
3021034534,12,8761.0
3021034534,36,5098.0
3021034534,236,38170.0
3021034534,53,11086.0
3021034534,67,18569.0
3021034534,55,29420.0
3021034534,6,248682.0
3021034534,76,18687.0
3023477052,142,4833.0
3023477052,203,2448.0
3023477052,63,14155.0
3023477052,145,91655.0
3023477052,10,17357.0
3023477052,7,1809.0
3023477052,29,23981.0
3023477052,106,18257.0
3023477052,18,50858.0
3023477052,27,165320.0
3021037855,67,133110.0
3021037855,39,40839.0
3021037855,92,62210.0
3021037855,16,162038.0
3021037855,421,1090.0
3021037855,56,15403.0
3021037855,107,31296.0
3021037855,267,314336.0
3021037855,84,11064.0
3021037855,21,63612.0
3023603849,8,26611.0
3023603849,59,55240.0
3023603849,6,7107.0
3023603849,143,220341.0
3023603849,51,25353.0
3023603849,120,26221.0
3023603849,81,211131.0
3023603849,11,14959.0
3023603849,89,26667.0
3023603849,115,19336.0
3023221358,266,53964.0
3023221358,518,29098.0
3023221358,11,3167.0
3023221358,202,79405.0
3023221358,143,514259.0
3023221358,120,1460.0
3023221358,111,8597.0
3023221358,81,5956.0
3023221358,163,140143.0
3023221358,27,40233.0
3023094268,498,9794.0
3023094268,99,103383.0
3023094268,86,7039.0
3023094268,64,347340.0
3023094268,157,168198.0
3023094268,39,32629.0
3023094268,141,47126.0
3023094268,16,44333.0
3023094268,45,11772.0
3023094268,51,36495.0
3021999440,112,41695.0
3021999440,91,28537.0
3021999440,37,13317.0
3021999440,56,21700.0
3021999440,133,162025.0
3021999440,17,131398.0
3021999440,157,69847.0
3021999440,26,32550.0
3021999440,15,30482.0
3021999440,120,54414.0
3019795898,81,57938.0
3019795898,25,37698.0
3019795898,10,12536.0
3019795898,27,10620.0
3019795898,203,211281.0
3019795898,8,41714.0
3019795898,157,76553.0
3019795898,40,12494.0
3019795898,120,59658.0
3019795898,54,8654.0
3019791058,5,32756.0
3019791058,45,10112.0
3019791058,16,130349.0
3019791058,23,85099.0
3019791058,119,174664.0
3019791058,48,6118.0
3019791058,51,98435.0
3019791058,127,453237.0
3019791058,8,41714.0
3019791058,37,33201.0
3019746131,412,93160.0
3019746131,254,23935.0
3019746131,6,82599.0
3019746131,18,35368.0
3019746131,238,160811.0
3019746131,245,115755.0
3019746131,498,7525.0
3019746131,12,1270.0
3019746131,10,32427.0
3019746131,35,1320.0
3023781879,117,49679.0
3023781879,29,37817.0
3023781879,92,221737.0
3023781879,89,25380.0
3023781879,429,269386.0
3023781879,103,319839.0
3023781879,84,86139.0
3023781879,22,66532.0
3023781879,412,29482.0
3023781879,2,17619.0
3021860869,29,21144.0
3021860869,92,11776.0
3021860869,236,11245.0
3021860869,412,27268.0
3021860869,84,217.0
3021860869,16,87044.0
3021860869,63,327832.0
3021860869,222,127184.0
3021860869,203,20516.0
3021860869,86,1226.0
3020975824,114,33233.0
3020975824,18,8276.0
3020975824,16,57875.0
3020975824,63,327832.0
3020975824,254,7464.0
3020975824,119,75175.0
3020975824,412,22239.0
3020975824,86,24755.0
3020975824,101,212762.0
3020975824,245,13372.0
3020948746,412,400641.0
3020948746,45,660564.0
3020948746,56,87607.0
3020948746,86,29297.0
3020948746,29,8217.0
3020948746,518,55552.0
3020948746,236,43716.0
3020948746,201,30345.0
3020948746,61,20841.0
3020948746,54,90852.0
3024090506,39,15793.0
3024090506,421,478143.0
3024090506,16,50631.0
3024090506,18,227122.0
3024090506,238,31339.0
3024090506,8,4368.0
3024090506,113,6640.0
3024090506,22,108545.0
3024090506,6,20541.0
3024090506,44,3674.0
3024033171,67,98226.0
3024033171,267,79890.0
3024033171,127,30061.0
3024033171,78,9458.0
3024033171,114,438740.0
3024033171,25,46388.0
3024033171,202,8900.0
3024033171,142,406.0
3024033171,5,11754.0
3024033171,98,7564.0
3023507448,67,141933.0
3023507448,74,545582.0
3023507448,11,5101.0
3023507448,3,8829.0
3023507448,24,9945.0
3023507448,236,49932.0
3023507448,44,187922.0
3023507448,86,8562.0
3023507448,50,2686.0
3023507448,5,11754.0
3023504047,127,13059.0
3023504047,11,8405.0
3023504047,99,23146.0
3023504047,48,78395.0
3023504047,202,8631.0
3023504047,25,17349.0
3023504047,10,4788.0
3023504047,45,21427.0
3023504047,5,11754.0
3023504047,145,41490.0
3023386114,75,44263.0
3023386114,1,4351.0
3023386114,5,279740.0
3023386114,25,81746.0
3023386114,222,187044.0
3023386114,3,20119.0
3023386114,59,37102.0
3023386114,86,236120.0
3023386114,145,148977.0
3023386114,134,75692.0
3023357206,8,4960.0
3023357206,22,1252.0
3023357206,80,12028.0
3023357206,1,14669.0
3023357206,25,105740.0
3023357206,24,52786.0
3023357206,145,5477.0
3023357206,90,80234.0
3023357206,37,78378.0
3023357206,10,118210.0
3023201925,86,28732.0
3023201925,164,4242.0
3023201925,45,13827.0
3023201925,91,182027.0
3023201925,555,14162.0
3023201925,105,17916.0
3023201925,36,63757.0
3023201925,24,52786.0
3023201925,99,7009.0
3023201925,81,6044.0
3022574168,105,35801.0
3022574168,24,52786.0
3022574168,43,56049.0
3022574168,92,64740.0
3022574168,222,9107.0
3022574168,110,261623.0
3022574168,75,13115.0
3022574168,45,23197.0
3022574168,412,94687.0
3022574168,121,291028.0
3022487114,37,116878.0
3022487114,63,29233.0
3022487114,104,40706.0
3022487114,20,4621.0
3022487114,81,47131.0
3022487114,24,52786.0
3022487114,75,2340.0
3022487114,21,25245.0
3022487114,99,115393.0
3022487114,105,50494.0
3022061711,107,10396.0
3022061711,142,10771.0
3022061711,112,4075.0
3022061711,498,19293.0
3022061711,12,56833.0
3022061711,254,9035.0
3022061711,222,79135.0
3022061711,37,105193.0
3022061711,45,281699.0
3022061711,126,4179.0
3022046411,145,31532.0
3022046411,245,116229.0
3022046411,76,146454.0
3022046411,412,103936.0
3022046411,78,6882.0
3022046411,223,37414.0
3022046411,203,5183.0
3022046411,67,8264.0
3022046411,24,623439.0
3022046411,61,7599.0
3021938119,24,12164.0
3021938119,142,131281.0
3021938119,21,627295.0
3021938119,117,4175.0
3021938119,19,2008.0
3021938119,223,37414.0
3021938119,22,29191.0
3021938119,33,2534.0
3021938119,83,252766.0
3021938119,7,372245.0
3021899417,555,88627.0
3021899417,92,29255.0
3021899417,59,55400.0
3021899417,81,37323.0
3021899417,90,51506.0
3021899417,24,104855.0
3021899417,80,5507.0
3021899417,161,361988.0
3021899417,67,23411.0
3021899417,99,3625.0
3021492611,202,153966.0
3021492611,1,26730.0
3021492611,5,10886.0
3021492611,157,7367.0
3021492611,117,149212.0
3021492611,3,20119.0
3021492611,10,70239.0
3021492611,254,135067.0
3021492611,67,350520.0
3021492611,245,23526.0
3021468140,103,57456.0
3021468140,121,32238.0
3021468140,45,3964.0
3021468140,222,551079.0
3021468140,89,2956.0
3021468140,51,71938.0
3021468140,16,196249.0
3021468140,126,14276.0
3021468140,41,144746.0
3021468140,28,24678.0
3020199064,54,11884.0
3020199064,85,140796.0
3020199064,141,43930.0
3020199064,3,20119.0
3020199064,22,70548.0
3020199064,15,7494.0
3020199064,1,142866.0
3020199064,101,37767.0
3020199064,32,31820.0
3020199064,24,14849.0
3019570687,99,54797.0
3019570687,25,52444.0
3019570687,145,38249.0
3019570687,240,3743.0
3019570687,254,17104.0
3019570687,3,20119.0
3019570687,102,336468.0
3019570687,117,19663.0
3019570687,22,52478.0
3019570687,86,38028.0
3023214299,59,95851.0
3023214299,16,87044.0
3023214299,24,140783.0
3023214299,429,74759.0
3023214299,61,59032.0
3023214299,25,12368.0
3023214299,516,2804.0
3023214299,236,53938.0
3023214299,421,24552.0
3023214299,99,9090.0
3022212685,81,107827.0
3022212685,50,40434.0
3022212685,34,202425.0
3022212685,37,65385.0
3022212685,29,1051674.0
3022212685,24,504800.0
3022212685,8,6355.0
3022212685,98,19539.0
3022212685,16,87044.0
3022212685,222,368626.0
3022171419,3,42382.0
3022171419,64,49930.0
3022171419,157,270751.0
3022171419,24,97414.0
3022171419,236,175372.0
3022171419,11,1676.0
3022171419,103,11329.0
3022171419,83,65456.0
3022171419,16,87044.0
3022171419,29,105826.0
3022137017,3,26778.0
3022137017,92,80271.0
3022137017,59,11526.0
3022137017,89,80552.0
3022137017,145,59566.0
3022137017,30,11851.0
3022137017,119,31059.0
3022137017,103,10757.0
3022137017,83,65456.0
3022137017,44,142799.0
3021879231,115,64936.0
3021879231,202,205762.0
3021879231,86,378818.0
3021879231,7,1564.0
3021879231,517,95757.0
3021879231,104,82253.0
3021879231,22,113613.0
3021879231,16,87044.0
3021879231,61,15882.0
3021879231,92,48070.0
3021367178,516,96755.0
3021367178,67,3672.0
3021367178,23,13995.0
3021367178,103,9642.0
3021367178,16,87044.0
3021367178,33,27551.0
3021367178,517,4102.0
3021367178,236,17789.0
3021367178,24,242120.0
3021367178,63,246934.0
3021336932,24,67209.0
3021336932,99,68904.0
3021336932,89,359.0
3021336932,222,14591.0
3021336932,84,3328.0
3021336932,266,80947.0
3021336932,8,47055.0
3021336932,44,142799.0
3021336932,29,76042.0
3021336932,67,259756.0
3021049924,75,15738.0
3021049924,45,8677.0
3021049924,110,78555.0
3021049924,254,4686.0
3021049924,267,1854.0
3021049924,111,18593.0
3021049924,89,14193.0
3021049924,133,430877.0
3021049924,141,28922.0
3021049924,29,27252.0
3021011436,157,38268.0
3021011436,78,9728.0
3021011436,63,470372.0
3021011436,145,34572.0
3021011436,121,47231.0
3021011436,89,14193.0
3021011436,86,37874.0
3021011436,8,2995.0
3021011436,64,47111.0
3021011436,67,158733.0
3020951405,67,188888.0
3020951405,8,5345.0
3020951405,238,68571.0
3020951405,19,157532.0
3020951405,16,87044.0
3020951405,150,64354.0
3020951405,51,26616.0
3020951405,432,389717.0
3020951405,33,6410.0
3020951405,142,43363.0
3019788611,53,17018.0
